author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
906848672620711936,DjAmbalee,2021-10-16 21:21:11+00:00,en,0,0,0,0,WordPress.com,Rumors Behind TV Composer Alan Hawkshaw’s Cause of Death https://t.co/1CXvxJ86AP, 
15930882,jamespoyser,2021-10-16 21:21:01+00:00,en,87,0,0,25,Twitter for iPhone,"R.I.P. Alan Hawkshaw, one of the best to ever do it🙏🏾🙏🏾 https://t.co/7bqKx2toSe", 
516537621,faustianovich,2021-10-16 21:19:02+00:00,es,44,0,1,11,Twitter for Android,"Adiós a Alan Hawkshaw, un genio de la música electrónica que tocó con Bowie, The Shadows, Cliff Richard, Gainsbourg, Birkin, Mo'hawks... y compuso temas para EL CLUB DE LOS MONSTRUOS y series de TV como UN DIPUTADO FANTÁSTICO o la animada NAPOLEON DYNAMITE.
Descanse en paz. https://t.co/5pTd5JWR25", 
21568556,cjharry,2021-10-16 21:16:54+00:00,en,2,0,0,0,Twitter for Android,"RIP Alan Hawkshaw.
The Grange Hill theme tune was also used for the charades-based ITV panel show Give Us A Clue. https://t.co/nl2xWbxmax", 
157311093,jamesofputney,2021-10-16 21:16:13+00:00,en,2,0,0,0,Twitter Web App,More Alan Hawkshaw loveliness... https://t.co/IJoMseRwhE, 
14098113,ericjlawrence,2021-10-16 21:14:25+00:00,en,0,0,1,0,Twitter for iPhone,"RIP Alan Hawkshaw, master of dynamic instrumentals, often used for British TV themes &amp; hip-hop samples! Here’s a favorite from his Rumplestiltskin project, featuring Herbie Flowers &amp; produced by Who/Kinks producer Shel Talmy.

Rumplestiltskin (1970) https://t.co/W93gO4wUuf", 
20825793,petecolombo,2021-10-16 21:14:20+00:00,en,0,0,0,0,Twitter Web App,rip to the legend alan hawkshaw, 
224648058,poopoolalalove,2021-10-16 21:14:20+00:00,en,0,0,0,0,Twitter for Android,Alan Hawkshaw tribute list https://t.co/fOshMN5QKr, 
3362413403,warminstermusic,2021-10-16 21:14:02+00:00,en,11,0,0,0,Twitter for iPhone,"RIP Alan Hawkshaw, thank you for giving us such awesome and iconic tunes. Do watch the 80 seconds of his absolute genius below. https://t.co/elfOhUs6Ll", 
3237635044,SteelyDass,2021-10-16 21:13:50+00:00,en,11,0,2,1,Twitter for iPhone,"https://t.co/B8WOpSxPaf
My favourite things about the Grange Hill opening titles is when that banger comes into frame and of course the iconic theme music by Alan Hawkshaw who has just passed away.", 
780782542848823296,readybreak78,2021-10-16 21:12:25+00:00,en,1,0,2,0,Twitter for Android,"@distantpod RIP to Alan Hawkshaw today. Composer of not only stone cold classic themes such as Grandstand, Grange Hill and Dave Allen At Large, but as a prolific library music producer sampled in hip hop by everyone from Onyx and 50 Cent, to Ugly Duckling and Goldie Lookin Chain.", 
1120329042677456896,usdaynews,2021-10-16 21:12:14+00:00,en,0,0,1,1,Twitter Web App,"Some rumors are spreading behind legendary television #composer #AlanHawkshaw's cause of death after he passed away on  Saturday (October 16, 2021) at the age of 84. May the star rest in paradise.
#RIPAlanHawkshaw

https://t.co/vMp58L9hey",RIPAlanHawkshaw
